Year,Sample_Code,Group,Sample,Easting,Northing,Longitude,Latitude,Drain,Zone,salinity,Sal_zone,pH,EC,Cl,NOx_N,PO4_P,SO4_S,Al,As,B,Ba,Ca,Co,Cr,Cu,Fe,K,Li,Mg,Mn,Mo,Na,Ni,P,Rb,S,Si,Sr,V,Zn,La,Nd,Gd
2025,ENVT3361-2025-W18,3,2025-W18,400274,6468188,115.9451658,-31.91781911,Chapman,Chapman_M,NA,NA,NA,NA,,NA,0.05,NA,NA,NA,1.064,0.084,205,NA,0.006,NA,0.164,131,0.047,523.3,0.0959,4206.8,NA,0.243,0.226,310.4,6.61,3.181,0.0391,Chapman_upper,,,,
2025,ENVT3361-2025-W19,3,2025-W19,400274,6468185,115.9451655,-31.91784617,Chapman,Chapman_M,NA,NA,NA,NA,,NA,-0.042,NA,NA,NA,1.11,0.086,207,NA,0.0058,NA,1.272,135,0.047,539,0.1093,4327.9,NA,0.325,0.231,325.7,6.86,3.271,0.0078,Chapman_upper,,,,
2025,ENVT3361-2025-W20,3,2025-W20,400266,6468181,115.9450804,-31.91788155,Chapman,Chapman_M,NA,NA,7.44,23.56,,NA,0.045,NA,0.012,NA,1.181,0.074,224,NA,0.0061,NA,0.1,148,0.054,599.7,0.0659,4872.7,NA,0.202,0.266,372,5.68,3.597,0.0073,Chapman_upper,,,,
2025,ENVT3361-2025-W21,3,2025-W21,400264,6468178,115.945059,-31.91790843,Chapman,Chapman_M,NA,NA,NA,NA,,NA,-0.032,NA,0.011,NA,1.377,0.094,260,NA,0.006,0.0031,0.064,174,0.066,719.4,0.1478,5687.2,NA,0.166,0.307,455.3,5.22,4.341,0.0134,Chapman_upper,,,,
2025,ENVT3361-2025-W22,3,2025-W22,400264,6468172,115.9450584,-31.91796256,Chapman,Chapman_M,NA,NA,NA,NA,,NA,-0.057,NA,0.012,NA,1.772,0.107,332,NA,0.0067,NA,0.112,230,0.096,961.6,0.4208,7650.2,NA,0.023,0.409,634,4.44,5.77,0.0161,Chapman_upper,,,,
2025,ENVT3361-2025-W23,3,2025-W23,400255,6468168,115.9449628,-31.91799785,Chapman,Chapman_M,NA,NA,7.19,4.43,,NA,-0.059,NA,NA,NA,1.841,0.105,334,NA,0.0066,NA,0.103,237,0.101,975.3,0.4044,7759.2,NA,0.07,0.42,653.2,4.15,5.916,0.0144,Chapman_upper,,,,
2025,ENVT3361-2025-W25,4,2025-W25,400103,6468014,115.9433394,-31.91937363,Chapman,Chapman_S,NA,NA,NA,NA,,NA,0.088,NA,0.024,NA,2.248,0.067,322,NA,0.0068,0.0056,NA,277,0.146,981.3,0.0488,8122.9,NA,0.112,0.466,614.1,2.79,6.129,0.0527,Chapman_lower,,,,
2025,ENVT3361-2025-W26,4,2025-W26,400100,6468015,115.9433077,-31.91936434,Chapman,Chapman_S,NA,NA,5.8,38.8,,NA,0.01,NA,0.037,NA,2.274,0.066,318,NA,0.0069,0.0149,NA,278,0.146,983.8,0.0538,8120.1,NA,0.07,0.468,624.9,2.82,6.167,0.0112,Chapman_lower,,,,
2025,ENVT3361-2025-W27,4,2025-W27,400099,6468012,115.9432969,-31.91939132,Chapman,Chapman_S,NA,NA,6.1,38.6,,NA,0.047,NA,NA,NA,2.237,0.066,312,NA,0.0065,NA,NA,275,0.145,984.4,0.0503,8008.7,NA,0.048,0.463,604.3,2.78,6.168,0.0176,Chapman_lower,,,,
2025,ENVT3361-2025-W28,4,2025-W28,400095,6468006,115.9432539,-31.91944509,Chapman,Chapman_S,NA,NA,7.31,39.3,,NA,0.048,NA,0.045,NA,2.2,0.065,313,NA,0.0065,0.0112,NA,272,0.143,979,0.0566,7985.6,NA,0.053,0.452,591.1,2.77,6.036,0.011,Chapman_lower,,,,
2025,ENVT3361-2025-W29,4,2025-W29,400092,6468006,115.9432222,-31.91944482,Chapman,Chapman_S,NA,NA,NA,NA,,NA,0.05,NA,0.028,NA,2.253,0.065,318,NA,0.0067,0.0122,NA,277,0.147,989.8,0.0578,8138.3,NA,0.054,0.462,591.4,2.8,6.176,0.0296,Chapman_lower,,,,
2025,ENVT3361-2025-W30,4,2025-W30,400091,6468009,115.9432119,-31.91941767,Chapman,Chapman_S,NA,NA,7.51,39.7,,NA,0.044,NA,0.028,NA,2.214,0.063,320,NA,0.0069,NA,NA,271,0.142,995.1,0.0574,8174.9,NA,0.152,0.46,592.3,2.8,6.07,0.0331,Chapman_lower,,,,
2025,ENVT3361-2025-W31,4,2025-W31,400091,6468003,115.9432113,-31.9194718,Chapman,Chapman_S,NA,NA,NA,NA,,NA,0.053,NA,NA,NA,2.231,0.065,328,NA,0.0069,NA,NA,278,0.145,1004,0.0561,8055.4,NA,0.043,0.464,595,2.81,6.218,0.0065,Chapman_lower,,,,
2025,ENVT3361-2025-W32,4,2025-W32,400087,6468000,115.9431687,-31.9194985,Chapman,Chapman_S,NA,NA,7.7,40.1,,NA,0.045,NA,0.013,NA,2.234,0.066,326,NA,0.0066,0.0068,NA,275,0.145,1004,0.0553,8208,NA,0.07,0.462,586,2.78,6.198,0.0439,Chapman_lower,,,,
2025,ENVT3361-2025-W33,5,2025-W33,400039,6467962,115.9426571,-31.91983706,NA,SwanR,NA,NA,7.84,55,,NA,0.053,NA,0.024,NA,2.242,0.062,320,NA,0.0066,NA,0.005,281,0.152,986.1,0.0118,8102.7,NA,0.065,0.472,586.6,2.78,6.247,0.0075,Chapman_lower,,,,
2025,ENVT3361-2025-W34,5,2025-W34,400041,6467962,115.9426783,-31.91983723,NA,SwanR,NA,NA,7.24,43.3,,NA,0.067,NA,NA,NA,2.205,0.061,323,NA,0.0066,NA,NA,279,0.149,1004,0.012,8022.2,NA,0.064,0.462,602.6,2.7,6.12,0.0092,Chapman_lower,,,,
2025,ENVT3361-2025-W35,5,2025-W35,400046,6467961,115.9427311,-31.91984669,NA,SwanR,NA,NA,7.61,61.6,,NA,0.047,NA,NA,NA,2.178,0.06,316,NA,0.0066,NA,NA,275,0.145,990.1,0.0116,8054.1,NA,0.054,0.456,609.8,2.67,6.062,NA,Chapman_lower,,,,
2025,ENVT3361-2025-W36,5,2025-W36,400049,6467959,115.9427626,-31.919865,NA,SwanR,NA,NA,7.42,55.9,,NA,0.047,NA,NA,NA,2.218,0.061,316,NA,0.0068,NA,NA,282,0.15,992.3,0.0108,8130.2,NA,0.062,0.456,623.3,2.7,6.172,0.0053,Chapman_lower,,,,
2025,ENVT3361-2025-W37,5,2025-W37,400055,6467959,115.942826,-31.91986552,NA,SwanR,NA,NA,7.46,43.1,,NA,0.465,NA,NA,NA,2.232,0.061,318,NA,0.0067,NA,NA,280,0.149,982.9,0.0114,8048.4,NA,0.077,0.461,620.4,2.72,6.162,NA,Chapman_lower,,,,
2025,ENVT3361-2025-W38,5,2025-W38,400059,6467958,115.9428682,-31.9198749,NA,SwanR,NA,NA,7.03,28.8,,NA,0.038,NA,0.015,NA,2.267,0.062,318,NA,0.0069,0.0035,NA,282,0.149,993.7,0.0116,8114,NA,0.055,0.47,621.4,2.75,6.224,NA,Chapman_lower,,,,
2025,ENVT3361-2025-W39,5,2025-W39,400063,6467954,115.9429101,-31.91991133,NA,SwanR,NA,NA,7.64,42.2,,NA,0.073,NA,NA,NA,2.266,0.061,323,NA,0.007,NA,NA,282,0.151,984.6,0.0121,8138.4,NA,0.067,0.465,625.8,2.73,6.227,0.0078,Chapman_lower,,,,
2025,ENVT3361-2025-W41,6,2025-W41,399976,6468026,115.9419975,-31.9192542,NA,SW_pond,NA,NA,7.6,0.05432,,NA,0.003,NA,0.011,NA,2.259,0.093,390,NA,0.0068,NA,0.159,329,0.174,1232,0.0888,9879.1,NA,0.025,0.528,739.4,2.39,7.438,0.0053,Kitchener,,,,
2025,ENVT3361-2025-W42,6,2025-W42,399960,6468026,115.9418282,-31.91925279,NA,SW_pond,NA,NA,8.05,0.05384,,NA,0.002,NA,NA,NA,2.251,0.088,420,NA,0.0068,NA,0.025,337,0.174,1314,0.0826,10467,NA,0.019,0.551,794.3,2.28,7.807,NA,Kitchener,,,,
2025,ENVT3361-2025-W43,6,2025-W43,399969,6468024,115.9419232,-31.91927163,NA,SW_pond,NA,NA,8.04,0.05624,,NA,0.001,NA,NA,NA,2.284,0.087,405,NA,0.0068,NA,0.029,339,0.178,1269,0.0742,10187,NA,0.021,0.55,781.2,2.28,7.78,NA,Kitchener,,,,
2025,ENVT3361-2025-W44,6,2025-W44,399955,6468020,115.9417747,-31.91930648,NA,SW_pond,NA,NA,8.09,0.04592,,NA,0.001,NA,NA,NA,2.274,0.089,410,NA,0.0068,NA,0.026,342,0.177,1287,0.0813,10327,NA,0.022,0.551,789.8,2.3,8.002,NA,Kitchener,,,,
2025,ENVT3361-2025-W45,6,2025-W45,399953,6468024,115.941754,-31.91927022,NA,SW_pond,NA,NA,8.11,0.05488,,NA,0.002,NA,0.012,NA,2.297,0.091,409,NA,0.007,NA,0.022,344,0.18,1299,0.0819,10580,NA,0.022,0.576,800.4,2.32,8.134,NA,Kitchener,,,,
2025,ENVT3361-2025-W46,6,2025-W46,399964,6468022,115.9418701,-31.91928923,NA,SW_pond,NA,NA,8.04,0.0548,,NA,0.001,NA,0.011,NA,2.343,0.091,426,NA,0.0068,NA,0.012,347,0.181,1348,0.0781,10838,NA,0.03,0.566,816,2.33,8.141,NA,Kitchener,,,,
2025,ENVT3361-2025-W47,6,2025-W47,399968,6468032,115.9419135,-31.91919938,NA,SW_pond,NA,NA,8.04,0.05856,,NA,0.002,NA,0.014,NA,2.321,0.095,419,NA,0.0071,NA,0.013,347,0.177,1319,0.1214,10675,NA,0.041,0.573,788,2.44,8.304,NA,Kitchener,,,,
2025,ENVT3361-2025-W48,6,2025-W48,399954,6468014,115.9417636,-31.91936051,NA,SW_pond,NA,NA,8.09,0.04784,,NA,0.003,NA,0.018,NA,2.324,0.094,418,NA,0.0068,NA,0.017,346,0.179,1310,0.081,10529,NA,0.051,0.582,754.2,2.38,8.226,NA,Kitchener,,,,
2025,ENVT3361-2025-W49,7,2025-W49,399932,6468128,115.9415427,-31.91833025,Kitchener,Kitchener_N,NA,NA,7.31,1.193,,NA,0.012,NA,0.276,NA,0.166,0.034,32,NA,NA,0.0037,0.865,11,NA,27.1,0.0157,344.9,NA,0.102,0.022,38.14,4.85,0.144,0.181,Kitchener,,,,
2025,ENVT3361-2025-W50,7,2025-W50,399932,6468128,115.9415427,-31.91833025,Kitchener,Kitchener_N,NA,NA,NA,NA,,NA,0.018,NA,0.279,NA,0.139,0.034,25,NA,NA,NA,0.866,10.3,NA,7.7,0.0129,211.88,NA,0.105,0.02,27.09,4.87,0.148,0.1163,Kitchener,,,,
2025,ENVT3361-2025-W51,7,2025-W51,399932,6468128,115.9415427,-31.91833025,Kitchener,Kitchener_N,NA,NA,NA,NA,,NA,0.082,NA,0.265,NA,0.134,0.035,24,NA,NA,NA,0.985,10.2,NA,6.5,0.0187,194.73,NA,0.098,0.019,24.72,4.88,0.133,0.109,Kitchener,,,,
2025,ENVT3361-2025-W52,7,2025-W52,399930,6468132,115.9415219,-31.91829399,Kitchener,Kitchener_N,NA,NA,7.64,1.109,,NA,0.005,NA,0.271,NA,0.127,0.031,24,NA,NA,0.0046,0.82,10.2,NA,5.4,0.0137,189.09,NA,0.132,0.019,24.36,4.92,0.15,0.0438,Kitchener,,,,
2025,ENVT3361-2025-W53,7,2025-W53,399930,6468132,115.9415219,-31.91829399,Kitchener,Kitchener_N,NA,NA,NA,NA,,NA,0.015,NA,0.297,NA,0.125,0.031,24,NA,NA,NA,0.911,9.97,NA,5.9,0.0141,187.09,NA,0.142,0.017,21.84,4.97,0.14,0.0509,Kitchener,,,,
2025,ENVT3361-2025-W54,7,2025-W54,399924,6468141,115.9414594,-31.91821228,Kitchener,Kitchener_N,NA,NA,7.52,1.083,,NA,0.018,NA,0.286,NA,0.125,0.032,23,NA,NA,NA,0.894,10.1,NA,5.9,0.0162,183.62,NA,0.137,0.019,23.28,5,0.155,0.0448,Kitchener,,,,
2025,ENVT3361-2025-W55,7,2025-W55,399924,6468141,115.9414594,-31.91821228,Kitchener,Kitchener_N,NA,NA,NA,NA,,NA,0.088,NA,0.293,NA,0.122,0.032,24,NA,NA,NA,0.889,10,NA,6,0.0166,183.37,NA,0.142,0.018,22.82,4.94,0.144,0.0473,Kitchener,,,,
2025,ENVT3361-2025-W57,8,2025-W57,399997,6468010,115.9422179,-31.91940038,Kitchener,Kitchener_S,NA,NA,7.33,55.1,,NA,0.006,NA,0.023,NA,2.097,0.088,350,NA,0.0066,NA,0.336,270,0.127,1069,0.11,8787.2,NA,0.027,0.459,712.5,3.26,6.426,0.0054,Kitchener,,,,
2025,ENVT3361-2025-W58,8,2025-W58,399997,6468011,115.942218,-31.91939136,Kitchener,Kitchener_S,NA,NA,7.16,48.6,,NA,0.013,NA,0.017,NA,2.124,0.092,353,NA,0.0072,NA,0.685,275,0.129,1068,0.1178,8723.4,NA,0.043,0.482,716.3,3.41,6.511,0.0306,Kitchener,,,,
2025,ENVT3361-2025-W59,8,2025-W59,399998,6468011,115.9422286,-31.91939145,Kitchener,Kitchener_S,NA,NA,7.18,48.4,,NA,0.006,NA,0.015,NA,2.105,0.089,352,NA,0.0066,NA,0.468,274,0.128,1060,0.1086,8593.5,NA,0.027,0.479,701.8,3.3,6.382,NA,Kitchener,,,,
2025,ENVT3361-2025-W60,8,2025-W60,399997,6468012,115.9422181,-31.91938234,Kitchener,Kitchener_S,NA,NA,7.06,62.3,,NA,0.006,NA,0.035,NA,2.089,0.088,342,NA,0.0069,NA,0.277,269,0.128,1033,0.098,8559,NA,0.034,0.46,672.8,3.17,6.19,0.008,Kitchener,,,,
2025,ENVT3361-2025-W61,8,2025-W61,399998,6468012,115.9422287,-31.91938243,Kitchener,Kitchener_S,NA,NA,7.19,49.4,,NA,0.006,NA,0.014,NA,2.087,0.089,345,NA,0.0067,NA,0.228,271,0.127,1064,0.1177,8631.5,NA,0.044,0.47,660.3,3.19,6.182,0.0108,Kitchener,,,,
2025,ENVT3361-2025-W62,8,2025-W62,399997,6468013,115.9422182,-31.91937332,Kitchener,Kitchener_S,NA,NA,7.19,50.3,,NA,0.006,NA,0.03,NA,2.194,0.068,327,NA,0.0067,0.0033,0.008,270,0.139,1010,0.0329,8161.3,NA,0.123,0.46,648.9,2.75,5.939,0.0189,Kitchener,,,,
2025,ENVT3361-2025-W63,8,2025-W63,400003,6467987,115.942279,-31.91960838,Kitchener,Kitchener_S,NA,NA,7.7,35.4,,NA,0.022,NA,0.024,NA,2.216,0.066,323,NA,0.0066,0.0033,0.012,276,0.142,1010,0.0307,8186.3,NA,0.073,0.462,639.6,2.79,6.009,0.0359,Kitchener,,,,
2025,ENVT3361-2025-W64,8,2025-W64,400005,6467976,115.942299,-31.91970778,Kitchener,Kitchener_S,NA,NA,8.32,43.5,,NA,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kitchener,,,,
2025,ENVT3361-2025-W65,9,2025-W65,400043,6468183,115.9427223,-31.9178439,NA,NW_pond,NA,NA,6.9,26.2,,NA,0.001,NA,0.014,NA,1.909,0.11,433,NA,0.0069,NA,0.008,275,0.105,1121,0.0648,8844.8,NA,0.047,0.541,575.9,0.82,7.071,NA,Woolcock,,,,
2025,ENVT3361-2025-W66,9,2025-W66,400045,6468189,115.942744,-31.91778996,NA,NW_pond,NA,NA,NA,NA,,NA,0.003,NA,0.031,NA,1.923,0.109,432,NA,0.0071,NA,0.011,280,0.105,1118,0.0559,8777.8,NA,0.05,0.542,577.8,0.81,7.258,NA,Woolcock,,,,
2025,ENVT3361-2025-W67,9,2025-W67,400048,6468194,115.9427763,-31.91774512,NA,NW_pond,NA,NA,6.93,29.8,,NA,0.012,NA,0.028,NA,1.907,0.114,430,NA,0.0069,0.0064,0.011,278,0.104,1115,0.0705,8703.1,NA,0.085,0.536,572.3,0.98,7.175,0.0067,Woolcock,,,,
2025,ENVT3361-2025-W68,9,2025-W68,400021,6468167,115.9424879,-31.91798629,NA,NW_pond,NA,NA,NA,NA,,NA,0.001,NA,NA,NA,1.926,0.113,435,NA,0.007,NA,0.019,284,0.106,1104,0.0601,8816.3,NA,0.039,0.533,584.2,0.8,7.338,NA,Woolcock,,,,
2025,ENVT3361-2025-W69,9,2025-W69,400020,6468152,115.9424758,-31.91812151,NA,NW_pond,NA,NA,NA,NA,,NA,0.003,NA,0.265,NA,1.927,0.116,431,NA,0.0067,0.0068,0.007,280,0.108,1103,0.0738,8698.5,NA,0.053,0.527,595.2,0.97,7.34,0.0085,Woolcock,,,,
2025,ENVT3361-2025-W70,9,2025-W70,400029,6468151,115.9425709,-31.91813132,NA,NW_pond,NA,NA,6.93,29.45,,NA,0.001,NA,0.017,NA,1.904,0.116,438,NA,0.0071,0.0149,0.057,278,0.106,1123,0.065,8997.6,NA,0.04,0.534,613.6,0.84,7.246,0.019,Woolcock,,,,
2025,ENVT3361-2025-W71,9,2025-W71,400026,6468145,115.9425385,-31.91818518,NA,NW_pond,NA,NA,NA,NA,,NA,0.001,NA,NA,NA,1.667,0.115,393,NA,0.0072,NA,0.348,259,0.069,1032,0.2876,8334.2,NA,0.015,0.477,550.2,2.97,6.651,0.0284,Woolcock,,,,
2025,ENVT3361-2025-W73,10,2025-W73,400110,6468028,115.9434148,-31.91924796,Chapman_side,S_wetlands,NA,NA,6.46,38.9,,NA,0.004,NA,NA,NA,2.334,0.095,364,NA,0.007,NA,1.112,285,0.133,1082,0.3857,8791.1,NA,0.01,0.485,658.2,3.89,6.832,NA,Chapman_lower,,,,
2025,ENVT3361-2025-W74,10,2025-W74,400109,6468032,115.9434047,-31.91921179,Chapman_side,S_wetlands,NA,NA,NA,NA,,NA,0.004,NA,NA,NA,2.338,0.093,366,NA,0.0067,NA,0.981,287,0.136,1100,0.3566,8924.5,NA,0.038,0.482,678.2,3.78,6.784,0.0184,Chapman_lower,,,,
2025,ENVT3361-2025-W75,10,2025-W75,400110,6468039,115.943416,-31.91914873,Chapman_side,S_wetlands,NA,NA,6.42,42.9,,NA,0.006,NA,0.011,NA,2.245,0.112,401,NA,0.0069,NA,4.139,294,0.126,1188,0.5824,9560.7,NA,0.008,0.498,746.7,4.65,7.374,0.0054,Chapman_lower,,,,
2025,ENVT3361-2025-W76,10,2025-W76,400109,6468044,115.9434059,-31.91910354,Chapman_side,S_wetlands,NA,NA,NA,NA,,NA,0.004,NA,0.012,NA,2.181,0.111,402,NA,0.0067,NA,3.95,293,0.128,1194,0.5612,9581.7,NA,0.003,0.503,765.5,4.61,7.431,0.0132,Chapman_lower,,,,
2025,ENVT3361-2025-W77,10,2025-W77,400109,6468025,115.943404,-31.91927493,Chapman_side,S_wetlands,NA,NA,7.45,38.6,,NA,0.03,NA,NA,NA,2.313,0.072,317,NA,0.0064,0.0085,0.015,279,0.145,982.1,0.1126,8235,NA,0.052,0.463,691.8,2.82,6.299,NA,Chapman_lower,,,,
2025,ENVT3361-2025-W78,10,2025-W78,400104,6468050,115.9433537,-31.91904898,Chapman_side,S_wetlands,NA,NA,NA,NA,,NA,0.006,NA,0.012,NA,2.168,0.109,389,NA,0.0076,NA,3.735,294,0.129,1152,0.5215,9375.2,NA,0.005,0.506,788.7,4.53,7.398,0.0081,Chapman_lower,,,,
2025,ENVT3361-2025-W79,10,2025-W79,400106,6468046,115.9433744,-31.91908524,Chapman_side,S_wetlands,NA,NA,NA,NA,,NA,0.006,NA,NA,NA,2.166,0.109,410,NA,0.007,NA,3.763,294,0.129,1220,0.5136,9898.9,NA,0.005,0.506,813.5,4.54,7.349,0.0074,Chapman_lower,,,,
2025,ENVT3361-2025-W81,11,2025-W81,400042,6468265,115.9427201,-31.91710414,Woolcock,Woolcock,NA,NA,5.26,1.082,,NA,0.009,NA,0.194,NA,0.058,0.031,53,0.0494,NA,NA,4.13,9.22,NA,29.8,0.1527,187.14,0.0068,NA,0.023,99.05,8.42,0.271,2.9611,Woolcock,,,,
2025,ENVT3361-2025-W82,11,2025-W82,400045,6468263,115.9427517,-31.91712245,Woolcock,Woolcock,NA,NA,5.28,1.077,,NA,0.009,NA,0.306,NA,0.05,0.031,50,0.0516,NA,NA,3.773,8.78,NA,23.5,0.1501,141.18,0.0068,0.002,0.021,91.3,8.54,0.267,3.7941,Woolcock,,,,
2025,ENVT3361-2025-W83,11,2025-W83,400045,6468261,115.9427515,-31.91714049,Woolcock,Woolcock,NA,NA,5.18,1.087,,NA,0.011,NA,0.436,NA,0.047,0.031,49,0.0519,NA,NA,3.408,8.71,NA,23,0.1481,137.52,0.0064,NA,0.021,89.83,8.73,0.275,4.1177,Woolcock,,,,
2025,ENVT3361-2025-W84,11,2025-W84,400048,6468260,115.9427831,-31.91714977,Woolcock,Woolcock,NA,NA,4.81,1.012,,NA,0.009,NA,0.769,NA,0.047,0.032,50,0.059,NA,NA,1.714,8.71,NA,22.5,0.1526,134.21,0.0107,0.003,0.02,87.47,8.61,0.277,3.3541,Woolcock,,,,
2025,ENVT3361-2025-W85,11,2025-W85,400046,6468262,115.9427621,-31.91713155,Woolcock,Woolcock,NA,NA,4.85,1.102,,NA,0.007,NA,0.8,NA,0.044,0.032,50,0.0725,NA,NA,2.311,8.66,NA,22.9,0.1523,133.55,0.0144,NA,0.022,80.69,8.65,0.278,3.1584,Woolcock,,,,
2025,ENVT3361-2025-W86,11,2025-W86,400050,6468258,115.942804,-31.91716799,Woolcock,Woolcock,NA,NA,5.3,1.104,,NA,0.007,NA,0.366,NA,0.042,0.03,50,0.052,NA,NA,3.675,8.45,NA,23.1,0.148,132.56,0.0066,NA,0.021,85.75,8.59,0.259,3.9502,Woolcock,,,,
2025,ENVT3361-2025-W87,11,2025-W87,400052,6468258,115.9428252,-31.91716816,Woolcock,Woolcock,NA,NA,5.26,1.083,,NA,0.007,NA,0.275,NA,0.041,0.031,50,0.05,NA,NA,3.468,8.64,NA,22.4,0.1523,114.39,0.0066,NA,0.022,78.96,8.4,0.268,3.1917,Woolcock,,,,
2025,ENVT4461-2025-W89,12,2025-W89,400284,6468259,115.9452788,-31.91717954,NA,N_pond,NA,NA,7.57,18.16,,NA,-0.028,NA,0.016,0.017,3.915,0.375,1436,NA,0.0078,NA,0.013,750,0.446,3942,0.4429,29627,NA,0.042,1.576,2374,2.19,25.92,NA,Chapman_upper,,,,
2025,ENVT4461-2025-W90,12,2025-W90,400313,6468250,115.9455846,-31.91726327,NA,N_pond,NA,NA,7.34,18.14,,NA,-0.021,NA,NA,0.02,3.953,0.381,1444,NA,0.0072,NA,0.087,824,0.511,3968,0.4256,30063,NA,0.044,1.614,2367,2.09,28,0.0077,Chapman_upper,,,,
2025,ENVT4461-2025-W91,12,2025-W91,400307,6468247,115.9455208,-31.9172898,NA,N_pond,NA,NA,7.12,NA,,NA,-0.027,NA,NA,0.02,3.916,0.38,1443,NA,0.0078,NA,NA,834,0.534,3921,0.4325,29650,NA,0.06,1.571,2329,2.2,28.24,0.0073,Chapman_upper,,,,
2025,ENVT4461-2025-W92,12,2025-W92,400302,6468243,115.9454676,-31.91732544,NA,N_pond,NA,NA,6.87,NA,,NA,-0.022,NA,NA,0.017,3.98,0.385,1440,NA,0.0074,NA,0.121,853,0.554,3957,0.4464,29574,NA,0.053,1.614,2297,2.2,28.78,NA,Chapman_upper,,,,
2025,ENVT4461-2025-W93,12,2025-W93,400294,6468239,115.9453825,-31.91736082,NA,N_pond,NA,NA,6.74,NA,,NA,-0.025,NA,0.013,0.016,3.961,0.385,1458,NA,0.0079,NA,0.078,850,0.557,4006,0.4398,29985,NA,0.054,1.634,2344,2.01,29.06,0.0075,Chapman_upper,,,,
2025,ENVT4461-2025-W94,12,2025-W94,400288,6468241,115.9453193,-31.91734226,NA,N_pond,NA,NA,7.7,18.16,,NA,-0.028,NA,0.015,0.018,3.825,0.376,1435,NA,0.0075,NA,0.007,843,0.536,3914,0.4447,29456,NA,0.054,1.584,2357,2.2,27.82,NA,Chapman_upper,,,,
2025,ENVT4461-2025-W95,12,2025-W95,400285,6468249,115.9452884,-31.91726983,NA,N_pond,NA,NA,7.23,NA,,NA,-0.028,NA,NA,0.018,3.83,0.382,1451,NA,0.0073,NA,NA,868,0.55,3950,0.4427,29244,NA,0.049,1.589,2403,2.21,28.87,NA,Chapman_upper,,,,
2025,ENVT4461-2025-W96,12,2025-W96,400281,6468257,115.9452469,-31.91719731,NA,N_pond,NA,NA,7.29,NA,,NA,-0.027,NA,0.011,0.014,3.715,0.37,1431,NA,0.0075,0.0038,NA,843,0.537,3911,0.4302,29219,NA,0.051,1.551,2442,2.12,28.24,0.014,Chapman_upper,,,,
2025,ENVT4461-2025-W97,13,2025-W97,400305,6468204,115.9454953,-31.9176775,NA,NE_pond,NA,NA,7.25,0.834,,NA,0.042,NA,0.113,NA,0.095,0.022,41,NA,NA,NA,0.475,8.95,NA,21.2,0.0921,199.23,NA,0.204,0.019,14.01,7.2,0.213,0.0102,Chapman_upper,,,,
2025,ENVT4461-2025-W98,13,2025-W98,400305,6468204,115.9454953,-31.9176775,NA,NE_pond,NA,NA,7.28,0.846,,NA,0.085,NA,0.029,NA,0.081,0.024,40,NA,NA,NA,0.167,8.18,NA,15.4,0.0818,156.1,NA,0.42,0.018,11.52,7.14,0.229,0.008,Chapman_upper,,,,
2025,ENVT4461-2025-W99,13,2025-W99,400307,6468206,115.9455166,-31.91765964,NA,NE_pond,NA,NA,7.22,0.814,,NA,0.202,NA,0.029,NA,0.076,0.023,40,NA,NA,NA,0.375,10.3,NA,14.2,0.0902,146.29,NA,0.322,0.024,12.69,7.29,0.222,0.0382,Chapman_upper,,,,
2025,ENVT4461-2025-W100,13,2025-W100,400307,6468206,115.9455166,-31.91765964,NA,NE_pond,NA,NA,7.26,0.871,,NA,0.055,NA,0.027,NA,0.072,0.023,40,0.007,NA,NA,1.11,7.63,NA,13.7,0.0818,138.98,NA,0.178,0.017,9.014,7.14,0.218,0.0055,Chapman_upper,,,,
2025,ENVT4461-2025-W101,13,2025-W101,400307,6468205,115.9455165,-31.91766866,NA,NE_pond,NA,NA,7.26,0.882,,NA,0.121,NA,0.033,NA,0.071,0.022,40,NA,NA,NA,0.607,7.98,NA,13.4,0.0735,141.17,NA,0.167,0.018,11.15,7.11,0.215,0.0064,Chapman_upper,,,,
2025,ENVT4461-2025-W105,14,2025-W105,400179,6468087,115.9441507,-31.91872182,NA,SE_pond,NA,NA,7.13,8.16,,NA,-0.011,NA,0.01,NA,2.106,0.076,327,NA,0.0066,NA,0.031,291,0.153,1007,0.1402,8200.5,NA,0.033,0.462,606.1,3,6.476,0.0362,Chapman_lower,,,,
2025,ENVT4461-2025-W106,14,2025-W106,400179,6468084,115.9441504,-31.91874888,NA,SE_pond,NA,NA,NA,NA,,NA,-0.004,NA,0.028,NA,2.054,0.071,324,NA,0.0066,0.0086,0.014,284,0.149,1013,0.1232,8131,NA,0.043,0.447,599.2,2.89,6.223,0.0331,Chapman_lower,,,,
2025,ENVT4461-2025-W107,14,2025-W107,400179,6468079,115.9441498,-31.91879398,NA,SE_pond,NA,NA,NA,NA,,NA,-0.001,NA,NA,NA,2.048,0.072,326,NA,0.0068,NA,0.02,284,0.146,1019,0.1308,8169.3,NA,0.026,0.434,599.8,2.87,6.235,0.0196,Chapman_lower,,,,
2025,ENVT4461-2025-W108,14,2025-W108,400165,6468077,115.9440016,-31.91881079,NA,SE_pond,NA,NA,7.34,7.19,,NA,-0.008,NA,0.033,NA,2.036,0.072,331,NA,0.0066,0.0056,0.023,284,0.145,1020,0.1431,8305.6,NA,0.044,0.449,607.4,2.92,6.265,0.0688,Chapman_lower,,,,
