Pos. [°2?],Intensity [Counts]
28.1359,3213.6237
28.1579,3215.3462
28.1799,3214.3996
28.2019,3311.8942
28.2239,3345.8195
28.2459,3344.353
28.2679,3367.9986
28.2899,3361.4631
28.3119,3374.7267
28.3339,3173.6897
28.3559,3083.7089
28.3779,3039.4817
28.3999,3054.3939
28.4219,3078.5536
28.4439,2993.4988
28.4659,3038.3601
28.4879,3110.7912
28.5099,3194.9176
28.5319,3171.2831
28.5539,3128.5712
28.5759,3260.8789
28.5979,3111.2739
28.6199,3154.128
28.6419,3211.1112
28.6639,3394.5329
28.6859,3503.5204
28.7079,3588.8384
28.7299,3539.6547
28.7519,3795.4445
28.7739,3929.3297
28.7959,4001.2701
28.8179,4253.7537
28.8399,4401.929
28.8619,4615.7907
28.8839,4690.4565
28.9059,5039.2216
28.9279,5207.2612
28.9499,5273.1338
28.9719,5299.3336
28.9939,5197.8049
29.0159,5007.1513
29.0379,4913.6041
29.0599,4642.7813
29.0819,4441.6585
29.1039,4280.8644
29.1259,4080.1944
29.1479,3930.6164
29.1699,3842.8316
29.1919,3751.9662
29.2139,3759.9337
29.2359,3578.6138
29.2579,3486.9026
29.2799,3506.9865
29.3019,3592.061
29.3239,3560.7519
29.3459,3488.5027
29.3679,3584.8542
29.3899,3619.6046
29.4119,3561.6612
29.4339,3518.4964
29.4559,3475.7154
29.4779,3553.0367
29.4999,3574.2469
29.5219,3461.9824
29.5439,3484.8574
29.5659,3451.2368
29.5879,3421.1048
29.6099,3431.5545
29.6319,3371.2874
29.6539,3388.6789
29.6759,3432.9447
29.6979,3357.5496
29.7199,3329.2654
29.7419,3328.5999
29.7639,3353.3147
29.7859,3328.1503
29.8079,3235.4039
29.8299,3223.893
29.8519,3193.1664
29.8739,3075.8916
29.8959,3000.0628
29.9179,2937.4689
29.9399,2860.7171
29.9619,2783.3971
29.9839,2756.9159
30.0059,2692.9064
30.0279,2730.955
30.0499,2753.1386
30.0719,2670.341
30.0939,2659.8034
30.1159,2657.177
30.1379,2613.5918
30.1599,2682.278
30.1819,2680.5309
30.2039,2687.5158
30.2259,2710.0246
30.2479,2663.1149
30.2699,2692.1152
30.2919,2743.536
30.3139,2754.646
30.3359,2743.3058
30.3579,2768.9706
30.3799,2791.1977
30.4019,2766.0904
30.4239,2661.1708
30.4459,2836.319
30.4679,2826.1833
30.4899,2920.662
30.5119,2969.1461
30.5339,2954.9734
30.5559,3009.5763
30.5779,3058.5842
30.5999,3070.8107
30.6219,3008.3096
30.6439,3168.9
30.6659,3292.5962
30.6879,3429.7021
30.7099,3678.576
30.7319,4042.8182
30.7539,4508.1701
30.7759,4538.1966
30.7979,4723.3811
30.8199,5013.064
30.8419,5544.5974
30.8639,6308.0522
30.8859,7540.9244
30.9079,9443.3989
30.9299,11981.3328
30.9519,16135.9685
30.9739,22490.2652
30.9959,29831.8317
31.0179,33804.181
31.0399,31648.8495
31.0619,25098.5361
31.0839,19562.8479
31.1059,15254.7221
31.1279,9893.3784
31.1499,5991.338
31.1719,4478.8835
31.1939,3934.7161
31.2159,3679.5548
31.2379,3569.0382
31.2599,3502.2535
31.2819,3375.9681
31.3039,3259.4867
31.3259,3238.0176
31.3479,3151.4888
31.3699,3093.8203
31.3919,3133.2649
31.4139,3096.2477
31.4359,3104.3409
31.4579,3155.1751
31.4799,3208.6339
31.5019,3233.3716
31.5239,3177.0824
31.5459,3092.5613
31.5679,2959.3226
31.5899,2884.1102
31.6119,2867.3318
31.6339,2788.7107
31.6559,2699.4698
31.6779,2655.8839
31.6999,2658.7523
31.7219,2725.1349
31.7439,2742.4763
31.7659,2698.289
31.7879,2797.6651
31.8099,2919.3158
31.8319,3022.8203
31.8539,3307.7521
31.8759,3580.9184
31.8979,3899.2044
31.9199,4048.8168
31.9419,4560.0055
31.9639,5554.855
31.9859,6360.9633
32.0079,6073.7326
32.0299,5174.8296
32.0519,4920.7118
32.0739,4426.2228
32.0959,3592.9183
32.1179,3114.9431
32.1399,2918.4657
32.1619,2815.2977
32.1839,2749.0672
32.2059,2885.3268
32.2279,3098.6362
32.2499,3400.6241
32.2719,3895.7927
32.2939,4254.8592
32.3159,4242.2816
32.3379,4112.1924
32.3599,3982.3419
32.3819,4008.3295
32.4039,3690.9978
32.4259,3597.0886
32.4479,3633.3412
32.4699,4057.0425
32.4919,4587.6879
32.5139,5477.7842
32.5359,6517.1227
32.5579,7400.2447
32.5799,7281.2412
32.6019,6566.6588
32.6239,5803.4049
32.6459,5471.3427
32.6679,4783.2084
32.6899,3768.6447
32.7119,3257.0778
32.7339,3104.4204
32.7559,2921.5422
32.7779,2707.45
32.7999,2617.5021
32.8219,2651.4453
32.8439,2594.284
32.8659,2558.4583
32.8879,2586.3496
32.9099,2592.4533
32.9319,2550.4382
32.9539,2482.369
32.9759,2541.7658
32.9979,2438.6888
33.0199,2327.0665
33.0419,2356.6529
33.0639,2317.545
33.0859,2254.9469
33.1079,2209.7076
33.1299,2144.3797
33.1519,2181.6342
33.1739,2177.6873
33.1959,2188.4913
33.2179,2220.236
33.2399,2183.601
33.2619,2145.1004
33.2839,2187.5267
33.3059,2248.6432
33.3279,2175.0472
33.3499,2101.6314
33.3719,2157.1048
33.3939,2148.9182
33.4159,2092.5294
33.4379,2052.5181
33.4599,2070.1929
33.4819,2067.6902
33.5039,2057.6574
33.5259,2003.9545
33.5479,2007.0473
33.5699,1990.8327
33.5919,1970.3088
33.6139,1999.6668
33.6359,2036.4057
33.6579,2000.6862
33.6799,1973.6681
33.7019,2031.8458
33.7239,2050.175
33.7459,1933.976
33.7679,1944.4313
33.7899,2029.0848
33.8119,2032.8997
33.8339,2095.1143
33.8559,2032.8129
33.8779,2044.7523
33.8999,2013.1567
33.9219,2054.4859
33.9439,2064.851
33.9659,2020.107
33.9879,2037.5173
34.0099,2026.7935
34.0319,2097.0159
34.0539,1993.6762
34.0759,2034.7878
34.0979,1968.7196
34.1199,1928.8736
34.1419,1974.1211
34.1639,1910.7457
34.1859,1983.954
34.2079,1942.0633
34.2299,1973.0433
34.2519,1977.7395
34.2739,2008.5044
34.2959,1994.38
34.3179,1985.359
34.3399,2043.7819
34.3619,2105.9072
34.3839,1975.3874
34.4059,1982.4927
34.4279,2010.0285
34.4499,2010.0876
34.4719,2051.4734
34.4939,2032.124
34.5159,2060.6169
34.5379,2011.3421
34.5599,1996.9518
34.5819,2015.7887
34.6039,2053.7035
34.6259,2051.7464
34.6479,2068.606
34.6699,2029.7258
34.6919,2065.7572
34.7139,2093.3127
34.7359,2108.9589
34.7579,2140.1808
34.7799,2116.9505
34.8019,2128.8465
34.8239,2117.1276
34.8459,2131.4687
34.8679,2051.9601
34.8899,2026.0225
34.9119,2018.5105
34.9339,2093.7967
34.9559,2071.4631
34.9779,1946.2811
34.9999,1989.2998
35.0219,2036.1758
35.0439,2050.6802
35.0659,2068.4246
35.0879,2051.4298
35.1099,2106.123
35.1319,2135.118
35.1539,2139
35.1759,2146.5507
35.1979,2154.6549
35.2199,2142.466
35.2419,2116.4424
35.2639,2047.3272
35.2859,1991.9803
35.3079,2050.0519
35.3299,2024.2092
35.3519,1984.2753
35.3739,1975.2507
35.3959,2011.0592
35.4179,2059.656
35.4399,2087.4234
35.4619,2087.0088
35.4839,2136.6442
35.5059,2223.133
35.5279,2209.7285
35.5499,2198.9931
35.5719,2117.0976
35.5939,2083.2714
35.6159,2004.84
35.6379,1913.0273
35.6599,1937.9161
35.6819,1824.6958
35.7039,1837.213
35.7259,1789.1237
35.7479,1912.9886
35.7699,1888.8268
35.7919,1874.0486
35.8139,1913.3099
35.8359,2047.8534
35.8579,1969.8847
35.8799,2039.4098
35.9019,1984.5239
35.9239,2038.4338
35.9459,1985.7373
35.9679,2026.2179
35.9899,2080.6816
36.0119,1977.422
36.0339,2038.9453
36.0559,1827.3939
36.0779,1864.6397
36.0999,1729.1669
36.1219,1810.9614
36.1439,1732.4077
36.1659,1771.5385
36.1879,1665.2833
36.2099,1729.1802
36.2319,1811.948
36.2539,1837.8404
36.2759,1763.0798
36.2979,1826.4927
36.3199,1830.255
36.3419,1800.8733
36.3639,1867.9142
36.3859,1954.0915
